created_at,utc_offset,text,tweet_url,screen_name,name,retweet_count,favorite_count
Sat May 20 22:49:49 +0000 2017,-14400,"Chris Cornell sang as if he were bearing the weight of the world, our critic writes https://t.co/Jcfrfxdblo",https://twitter.com/nytimes/status/866063442230341632,nytimes,The New York Times,19,55
Sat May 20 22:32:38 +0000 2017,-14400,"Where is North Korea? Here are guesses from 1,746 adults. https://t.co/cp40Ano9i3",https://twitter.com/nytimes/status/866059117902876672,nytimes,The New York Times,167,161
Sat May 20 22:17:04 +0000 2017,-14400,Robert De Niro gives one of his best screen performances in years as Bernie Madoff https://t.co/edmaUun8mo,https://twitter.com/nytimes/status/866055198531309568,nytimes,The New York Times,242,744
Sat May 20 22:04:08 +0000 2017,-14400,"The answers about what is happening in Antarctica carry profound implications for humanity
 https://t.co/r2Slz5FRh1",https://twitter.com/nytimes/status/866051941918539777,nytimes,The New York Times,445,505
Sat May 20 21:50:05 +0000 2017,-14400,"The prospect that 58,000 Haitians in the U.S. could be forced to return has raised a rare bipartisan outcry https://t.co/1nSaV8shcE",https://twitter.com/nytimes/status/866048408519311361,nytimes,The New York Times,214,267
Sat May 20 21:38:07 +0000 2017,-14400,Regulatory rollbacks under EPA head Scott Pruitt are crowning an early champion with Devon Energy… https://t.co/6W1DiNG19u,https://twitter.com/nytimes/status/866045396237398016,nytimes,The New York Times,192,133
Sat May 20 21:24:05 +0000 2017,-14400,"How should Christian schools, which advocate abstinence until marriage, treat pregnant teenagers? https://t.co/KIjTfIP5zX",https://twitter.com/nytimes/status/866041866332114945,nytimes,The New York Times,176,306
Sat May 20 21:10:05 +0000 2017,-14400,"Members of Trump's team suggested that he calm down, spend less time tweeting, and avoid making decisions rashly https://t.co/XZ5hkAlI9M",https://twitter.com/nytimes/status/866038341652938753,nytimes,The New York Times,283,581
Sat May 20 20:56:06 +0000 2017,-14400,A look at Triple Crown winner American Pharoah's first foals ahead of the Preakness Stakes https://t.co/xlKXGfvpla https://t.co/a61yewFPKc,https://twitter.com/nytimes/status/866034822304731136,nytimes,The New York Times,95,246
Sat May 20 20:42:06 +0000 2017,-14400,Our top 10 comments of the week https://t.co/KwZJe6dUvG https://t.co/LpKfsN8Pbw,https://twitter.com/nytimes/status/866031298871209984,nytimes,The New York Times,159,618
Sat May 20 20:15:04 +0000 2017,-14400,Brazilian president Michel Temer made it clear that he won't resign in the face of a simmering corruption scandal https://t.co/KpaNILiCdg,https://twitter.com/nytimes/status/866024496830050304,nytimes,The New York Times,191,224
Sat May 20 20:02:02 +0000 2017,-14400,"Turkish NBA player Enes Kantor said he was detained in Romania because he opposed Erdogan, whom he likened to Hitler https://t.co/h3BLWJr14j",https://twitter.com/nytimes/status/866021217534455808,nytimes,The New York Times,443,535
Sat May 20 19:50:05 +0000 2017,-14400,"“That doesn’t sound legal.” Nike’s Oregon Project, a world-class running team, is rife with doping and coercion. https://t.co/s2Eo2onvjF",https://twitter.com/nytimes/status/866018209916432384,nytimes,The New York Times,99,170
Sat May 20 19:36:03 +0000 2017,-14400,"-Louis C.K.'s odd accent
-Aziz Ansari hosts
-Kate McKinnon singing ""Hallelujah"" 
Most memorable ""SNL"" moments: https://t.co/AaZRBIP73Q",https://twitter.com/nytimes/status/866014678421581825,nytimes,The New York Times,170,694
Sat May 20 19:22:04 +0000 2017,-14400,RT @nytopinion: President Trump is showing that he’s unworthy of the trust that a president customarily enjoys https://t.co/3c7C4lkt79 http…,https://twitter.com/nytimes/status/866011159857680384,nytimes,The New York Times,62,0
Sat May 20 19:08:02 +0000 2017,-14400,Horses. Whiskey. Under Armour's Kevin Plank bets big on revitalizing Maryland traditions  https://t.co/vvaYVdbt9m,https://twitter.com/nytimes/status/866007627393904640,nytimes,The New York Times,74,195
Sat May 20 18:54:08 +0000 2017,-14400,"Opinion: When norms shift, one of the first things to change is language. Language normalized our new un-freedoms. https://t.co/cT5lj4hUWQ",https://twitter.com/nytimes/status/866004129084297217,nytimes,The New York Times,218,347
Sat May 20 18:40:05 +0000 2017,-14400,"“I think the internet is broken,” said Evan Williams, a Twitter founder. And things are only getting worse. https://t.co/NN7YhadLYF",https://twitter.com/nytimes/status/866000592442986496,nytimes,The New York Times,360,691
Sat May 20 18:26:06 +0000 2017,-14400,Saudis welcome President Trump with a Harley-Davidson biker rally and a burrito truck https://t.co/7N6XPPzpqv,https://twitter.com/nytimes/status/865997073681874944,nytimes,The New York Times,239,423
Sat May 20 18:13:09 +0000 2017,-14400,Enes Kanter said he was detained in Romania for his political views. Officials reported that he has been released. https://t.co/g0I6AGd6e1,https://twitter.com/nytimes/status/865993813977911296,nytimes,The New York Times,321,331
Sat May 20 22:42:01 +0000 2017,3600,Police have been forced to release this warning to Harry Potter fans caught dicing with death… https://t.co/cZ7Vm4EyH3,https://twitter.com/TheSun/status/866061478109032448,TheSun,The Sun,1,2
Sat May 20 22:32:01 +0000 2017,3600,Katie Price shows off shocking new pink hair on Instagram https://t.co/MhnfZgyhD8 https://t.co/IsHBp4GtM5,https://twitter.com/TheSun/status/866058960247377920,TheSun,The Sun,0,1
Sat May 20 22:22:04 +0000 2017,3600,These common stain removal methods will actually make things worse… https://t.co/cWXaZgjKpV https://t.co/QtBhxEwtA7,https://twitter.com/TheSun/status/866056456554131456,TheSun,The Sun,0,0
Sat May 20 22:12:01 +0000 2017,3600,"Kylie Jenner reveals some serious side-boob in naked Instagram pic
https://t.co/1w0rQkuSIY https://t.co/0a1wfM9dEI",https://twitter.com/TheSun/status/866053928454148097,TheSun,The Sun,2,5
Sat May 20 22:02:02 +0000 2017,3600,The dangerous new playground craze that's leaving children with broken bones https://t.co/KqG3mFKjYS https://t.co/WNTZvXGMoC,https://twitter.com/TheSun/status/866051415898284032,TheSun,The Sun,5,0
Sat May 20 21:58:08 +0000 2017,3600,RT @SunSport: Gervonta Davis ends English hope Liam Walsh’s world title dreams https://t.co/fNY7G6Mnez https://t.co/Mn2eTwz3EB,https://twitter.com/TheSun/status/866050433802010624,TheSun,The Sun,8,0
Sat May 20 21:47:01 +0000 2017,3600,Schoolboy who had sex with the 12-year-old girlfriend 'he loved' faces being branded a sex offender for life… https://t.co/opw51q8ojf,https://twitter.com/TheSun/status/866047635442061312,TheSun,The Sun,4,4
Sat May 20 21:37:01 +0000 2017,3600,Woman who slipped on a chip in shopping centre is awarded £34k https://t.co/45zGyutJEU https://t.co/6J4V3rJtaN,https://twitter.com/TheSun/status/866045120642248707,TheSun,The Sun,9,5
Sat May 20 21:34:28 +0000 2017,3600,George Michael’s ex Fadi Fawaz demands right to stay in star’s £5m home forever https://t.co/BO42URHoCA https://t.co/E2EijoOczf,https://twitter.com/TheSun/status/866044478565560324,TheSun,The Sun,6,0
Sat May 20 21:33:58 +0000 2017,3600,"RT @SunSport: DING DING! 🥊

#DavisWalsh is underway. LIVE here 👇https://t.co/0xsOj93zwj",https://twitter.com/TheSun/status/866044351029424132,TheSun,The Sun,3,0
Sat May 20 21:27:01 +0000 2017,3600,Louise gets sweet revenge on Phillip Schofield after he humiliated her live on TV https://t.co/GGXy1rXUmz https://t.co/hzMaUbYvRx,https://twitter.com/TheSun/status/866042602264682496,TheSun,The Sun,2,3
Sat May 20 21:20:56 +0000 2017,3600,#EastEnders hunk Beppe di Marco sends Casualty viewers wild as he flashes his abs https://t.co/YtmJvCuHsq https://t.co/m3aY5JNleE,https://twitter.com/TheSun/status/866041072388116480,TheSun,The Sun,2,6
Sat May 20 21:20:38 +0000 2017,3600,RT @SunSport: Britain's new boxing hope Daniel Dubois takes just 40 seconds to knockout rival https://t.co/S3LITMk24R https://t.co/qSF1hOMo…,https://twitter.com/TheSun/status/866040998597668867,TheSun,The Sun,10,0
Sat May 20 21:17:42 +0000 2017,3600,Alesha Dixon leaves #BGT viewers speechless with astonishing secret skill https://t.co/8iUJDPEjVr https://t.co/h7fDyZpwnD,https://twitter.com/TheSun/status/866040258424692737,TheSun,The Sun,3,5
Sat May 20 21:17:02 +0000 2017,3600,Everyone is going mad for this £16 Matalan dress - and it's easy to see why https://t.co/MnMSgy2eby https://t.co/2681RrIcJz,https://twitter.com/TheSun/status/866040092120449027,TheSun,The Sun,4,2
Sat May 20 21:16:00 +0000 2017,3600,Little Mix star Jade Thirlwall in talks for major film role https://t.co/YaJ41L7nlM https://t.co/8tk9EMwRyR,https://twitter.com/TheSun/status/866039830374952961,TheSun,The Sun,4,11
Sat May 20 21:09:02 +0000 2017,3600,Family claim Ashya King is being denied vital NHS treatment 'as revenge'  https://t.co/il1QnxTg4x https://t.co/LLynQTGdbK,https://twitter.com/TheSun/status/866038075918610432,TheSun,The Sun,6,1
Sat May 20 21:07:07 +0000 2017,3600,WATCH: Brit inventor creates the flying suit from Iron Man and it actually works! https://t.co/fjRtlSaQZe https://t.co/umKmwbO61E,https://twitter.com/TheSun/status/866037596090249217,TheSun,The Sun,2,5
Sat May 20 21:05:01 +0000 2017,3600,Transgender woman reveals sordid details of affair with a Premier League footballer with a secret fetish… https://t.co/oe5hWxuck3,https://twitter.com/TheSun/status/866037067796578308,TheSun,The Sun,4,6
Sat May 20 20:59:28 +0000 2017,3600,Heavyweight hope Daniel Dubois takes just 40 seconds to knockout David Howe https://t.co/mF0qwIrmH9 https://t.co/CAExAMis1b,https://twitter.com/TheSun/status/866035670778875904,TheSun,The Sun,3,8
Sat May 20 22:03:01 +0000 2017,3600,"‘The vogue word for this is psychedelic music’ —
 How The Times reviewed Sgt Pepper upon its release… https://t.co/rmDcaKxHmO",https://twitter.com/thetimes/status/866051662225563648,thetimes,The Times of London,8,16
Sat May 20 21:42:01 +0000 2017,3600,The Raqqa Diaries: A Syrian man gives a terrifying and graphic account of daily life in Raqqa under Isis rule… https://t.co/j93VmyTn7Q,https://twitter.com/thetimes/status/866046376060342272,thetimes,The Times of London,12,11
Sat May 20 20:33:01 +0000 2017,3600,"This is @TimGrayburn, the man on a mission to lift the stigma around masculinity and mental health… https://t.co/UmIZx6Zzfw",https://twitter.com/thetimes/status/866029012853895168,thetimes,The Times of London,5,15
Sat May 20 20:03:01 +0000 2017,3600,"Alan Titchmarsh tells us about his health, family and what he loves (and loathes) in the garden… https://t.co/jX39VwqUdO",https://twitter.com/thetimes/status/866021464197259264,thetimes,The Times of London,3,2
Sat May 20 19:45:02 +0000 2017,3600,What is it truly like to catch a killer? https://t.co/XSAM5hA8pp https://t.co/l7ywxgNabY,https://twitter.com/thetimes/status/866016937612111872,thetimes,The Times of London,4,5
Sat May 20 19:33:01 +0000 2017,3600,Koalas could be wiped out across large parts of Australia because of increasing numbers of bushfires and cars… https://t.co/oxTxURkBM6,https://twitter.com/thetimes/status/866013913996984324,thetimes,The Times of London,19,25
Sat May 20 19:03:01 +0000 2017,3600,The new cutbacks in Greece will affect everything from healthcare costs to military and police wages… https://t.co/r1e7gyd7tm,https://twitter.com/thetimes/status/866006364723843072,thetimes,The Times of London,19,14
Sat May 20 18:33:01 +0000 2017,3600,".@eddieizzard: I like Jeremy Corbyn. He believes in what he says 
 https://t.co/AU0dSQFRCP https://t.co/xfsOHx9IN1",https://twitter.com/thetimes/status/865998813928009728,thetimes,The Times of London,12,22
Sat May 20 18:03:01 +0000 2017,3600,"""I have been faking my orgasms. If I tell my boyfriend now, he’ll be hurt — or horrified. What should I do?""… https://t.co/7dTDmMz4jc",https://twitter.com/thetimes/status/865991263367159813,thetimes,The Times of London,3,5
Sat May 20 17:33:01 +0000 2017,3600,"For Arab playboys, a £200,000 Bentley fitted out for falconers is the latest must-have toy https://t.co/plHxQJ3LCk https://t.co/VbRIeVCAPr",https://twitter.com/thetimes/status/865983713548566528,thetimes,The Times of London,15,17
Sat May 20 17:15:02 +0000 2017,3600,"A 7st model was told that she was ‘too bloated’ for a catwalk in Japan 
 https://t.co/rUBn38CpJT https://t.co/UZXvbFJR1a",https://twitter.com/thetimes/status/865979189345886210,thetimes,The Times of London,4,7
Sat May 20 17:11:02 +0000 2017,3600,"Have you caught up with our #GE17 briefing? 
 https://t.co/E10zinGO1m https://t.co/nrVcaAaPmc",https://twitter.com/thetimes/status/865978181177806848,thetimes,The Times of London,2,5
Sat May 20 16:45:01 +0000 2017,3600,Internet use among people aged 75 and older has doubled in the past six years https://t.co/lrDfvOWUd2 https://t.co/WSAropHpbj,https://twitter.com/thetimes/status/865971634120904705,thetimes,The Times of London,4,12
Sat May 20 16:33:01 +0000 2017,3600,Injecting autistic children with blood from their umbilical cord may significantly alleviate their symptoms… https://t.co/hLkSkZ97sU,https://twitter.com/thetimes/status/865968614104588292,thetimes,The Times of London,21,19
Sat May 20 16:15:01 +0000 2017,3600,"This is Britain's  first commercial insect farm, rearing crickets exclusively for human consumption… https://t.co/C9nMIemfeO",https://twitter.com/thetimes/status/865964086777049091,thetimes,The Times of London,20,27
Sat May 20 15:45:01 +0000 2017,3600,A play has been abandoned by a Cambridge University drama group because it could not find enough black actors… https://t.co/UzCfWOTXnj,https://twitter.com/thetimes/status/865956537549938688,thetimes,The Times of London,11,8
Sat May 20 15:23:26 +0000 2017,3600,It's not only in London that people are struggling to buy a home - levels of ownership have halved up north too… https://t.co/DSeUCYUy95,https://twitter.com/thetimes/status/865951105695588352,thetimes,The Times of London,6,7
Sat May 20 15:15:01 +0000 2017,3600,"Residents in Steeple Aston, Oxfordshire are protesting against potholes — by filling them with rubber ducks… https://t.co/Zuk57Up7Zw",https://twitter.com/thetimes/status/865948986905161728,thetimes,The Times of London,77,120
Sat May 20 14:46:25 +0000 2017,3600,This is the world's first skydive from drone 😮 https://t.co/I24xiDptzs https://t.co/pix5pO883l,https://twitter.com/thetimes/status/865941790439944192,thetimes,The Times of London,44,59
Sat May 20 14:30:01 +0000 2017,3600,Why the in-crowd is going to Minorca this year: This unspoilt isle is coming into its own https://t.co/cKTHsUc9qR https://t.co/m3GOuAVJeM,https://twitter.com/thetimes/status/865937661630050304,thetimes,The Times of London,5,12
Sat May 20 22:31:05 +0000 2017,-14400,"RT @APSouthRegion: New Orleans mayor's legacy may be more about what he took down (Confederate monuments), than what he built. https://t.co…",https://twitter.com/AP/status/866058725815197696,AP,The Associated Press,19,0
Sat May 20 22:15:03 +0000 2017,-14400,VIDEO: Trump welcomed with sword dance at Saudi Arabia's Murabba Palace. https://t.co/DkoFj2UzLL,https://twitter.com/AP/status/866054692710830081,AP,The Associated Press,65,77
Sat May 20 22:01:07 +0000 2017,-14400,RT @APCentralRegion: Minnesota high school gives diploma to 88-year-old Holocaust survivor. https://t.co/dUummIMeCf https://t.co/fX9Uab9KKf,https://twitter.com/AP/status/866051185333108737,AP,The Associated Press,69,0
Sat May 20 21:30:01 +0000 2017,-14400,"RT @AP_Europe: Romanians march for gay rights, decry discrimination and government moves to restrict marriage.
https://t.co/cDFsg1B60A http…",https://twitter.com/AP/status/866043356886990848,AP,The Associated Press,52,0
Sat May 20 21:15:05 +0000 2017,-14400,The Latest: US 1st lady Melania Trump not following local custom about women covering their heads in Saudi Arabia. https://t.co/oIkPVZnxJo,https://twitter.com/AP/status/866039601420521472,AP,The Associated Press,155,308
Sat May 20 21:01:06 +0000 2017,-14400,Lena Dunham cancels her feminist newsletter's 'America IRL' tour this summer to tend to her health. https://t.co/DoDhRzZuMJ,https://twitter.com/AP/status/866036080923029504,AP,The Associated Press,31,92
Sat May 20 20:58:11 +0000 2017,-14400,The Latest: Trump presents Saudis with massive arms package as he enjoys royal welcome and high honors from US ally. https://t.co/fIPqXdv2b1,https://twitter.com/AP/status/866035347796500480,AP,The Associated Press,141,187
Sat May 20 20:31:07 +0000 2017,-14400,"RT @AP_Politics: Trump basks in lavish Saudi welcome, escaping troubles in DC: https://t.co/gjcF300uux",https://twitter.com/AP/status/866028534250299393,AP,The Associated Press,41,0
Sat May 20 20:01:07 +0000 2017,-14400,A Massachusetts college is investigating after its Twitter account was hacked and filled with racist tweets. https://t.co/vRVqe54Ly9,https://twitter.com/AP/status/866020987455905792,AP,The Associated Press,102,88
Sat May 20 19:31:03 +0000 2017,-14400,Some New Yorkers seek more protective barriers at the ends of city sidewalks after deadly Times Square attack. https://t.co/ou5kL5Vk44,https://twitter.com/AP/status/866013418209378308,AP,The Associated Press,81,111
Sat May 20 19:01:08 +0000 2017,-14400,Florida police say a 13-year-old boy died after being hit by a train while walking his bicycle near the tracks. https://t.co/3GbqqMk1tM,https://twitter.com/AP/status/866005891870584832,AP,The Associated Press,59,42
Sat May 20 18:37:02 +0000 2017,-14400,"RT @AP_Oddities: Bad news bear: High school baseball, softball games canceled after bear cub refuses to leave field area. https://t.co/VBuB…",https://twitter.com/AP/status/865999823912173568,AP,The Associated Press,87,0
Sat May 20 18:31:08 +0000 2017,-14400,"AP PHOTOS: President Trump holds a sword, sways with dancers at Murabba Palace in Riyadh. https://t.co/HBhqaOvncl https://t.co/qMhsXnUTqW",https://twitter.com/AP/status/865998338403037185,AP,The Associated Press,99,105
Sat May 20 18:01:03 +0000 2017,-14400,Make-A-Wish New Jersey surprises an 11-year-old lymphoma patient with a trip to Cuba. https://t.co/HWiVzD3yhS,https://twitter.com/AP/status/865990767923404803,AP,The Associated Press,73,197
Sat May 20 17:39:03 +0000 2017,-14400,"RT @AP_Oddities: For once, turkeys are giving thanks: Firefighters rescue eight baby turkeys stuck in a storm drain. https://t.co/EsOHjsfAa…",https://twitter.com/AP/status/865985233027575810,AP,The Associated Press,31,0
Sat May 20 17:31:01 +0000 2017,-14400,Emergency personnel rescue 8 people from a roller coaster in Texas after the new ride stopped on an area of track. https://t.co/2UMvISIal0,https://twitter.com/AP/status/865983211519823873,AP,The Associated Press,68,63
Sat May 20 17:16:36 +0000 2017,-14400,RT @APCentralRegion: Minneapolis transit police investigate video showing an officer asking about train passenger's immigration status. htt…,https://twitter.com/AP/status/865979584927473664,AP,The Associated Press,88,0
Sat May 20 17:16:28 +0000 2017,-14400,"RT @AP_Europe: Pippa Middleton's wedding had hats, morning coats and British royalty galore. Check out the AP photo gallery: https://t.co/T…",https://twitter.com/AP/status/865979549795966976,AP,The Associated Press,45,0
Sat May 20 17:01:04 +0000 2017,-14400,"VP Mike Pence urges graduating students in Pennsylvania to become leaders, cites President Trump's leadership.  https://t.co/Gu7bidxs4X",https://twitter.com/AP/status/865975672396800000,AP,The Associated Press,75,128
Sat May 20 16:31:03 +0000 2017,-14400,"Lions, tigers and clowns, no more. Fans get last chance to see 'Greatest Show on Earth.' https://t.co/i5nERIgMjm",https://twitter.com/AP/status/865968121345167362,AP,The Associated Press,55,70
Sat May 20 22:47:45 +0000 2017,-14400,"RT @cnnbrk: The funeral for Chris Cornell, lead singer of Soundgarden, will be on May 26 in L.A., sources say https://t.co/Jcy8HgEeKC https…",https://twitter.com/CNN/status/866062921452974080,CNN,CNN,154,0
Sat May 20 22:47:36 +0000 2017,-14400,"RT @cnnbrk: Passenger jet collides with utility truck at LAX, fire officials say. Six people injured https://t.co/8feXQJslkO",https://twitter.com/CNN/status/866062883435806723,CNN,CNN,121,0
Sat May 20 22:47:25 +0000 2017,-14400,"""Saturday Night Live"" bidding farewell to another longtime cast member, Vanessa Bayer https://t.co/r0qDdbC899 https://t.co/y7hId3cDuK",https://twitter.com/CNN/status/866062835461349376,CNN,CNN,28,80
Sat May 20 21:31:29 +0000 2017,-14400,Roger Stone: Trump's Saudi award 'makes me want to puke' https://t.co/zUtqHLgMKM https://t.co/Aemb89K3Du,https://twitter.com/CNN/status/866043727592247297,CNN,CNN,255,642
Sat May 20 21:09:57 +0000 2017,-14400,NBA player Enes Kanter was stopped at an airport in Romania after his travel documents were canceled… https://t.co/naf18PEDWd,https://twitter.com/CNN/status/866038308836716545,CNN,CNN,171,177
Sat May 20 20:48:33 +0000 2017,-14400,Here's a list of the West Wing power players traveling with President Trump on his first international trip… https://t.co/oGebsPtnva,https://twitter.com/CNN/status/866032921412591616,CNN,CNN,163,198
Sat May 20 20:25:26 +0000 2017,-14400,"Wooed by President Donald Trump's promises, opioid advocates now worry they were all empty https://t.co/SjGb9GU91b https://t.co/roFi0q9O5w",https://twitter.com/CNN/status/866027105276100608,CNN,CNN,167,277
Sat May 20 20:06:28 +0000 2017,-14400,"James Comey's father says his son was fired because President Trump was ""scared to death of him.""… https://t.co/Uk0NGd0gyq",https://twitter.com/CNN/status/866022332619522048,CNN,CNN,1145,3451
Sat May 20 19:42:18 +0000 2017,-14400,"The Navy SEAL who claims he killed bin Laden bought ""never coming back"" gifts for his kids ahead of the 2011 raid… https://t.co/r9bpj7Gzpi",https://twitter.com/CNN/status/866016248693485568,CNN,CNN,157,411
Sat May 20 19:04:33 +0000 2017,-14400,"London City Airport to install a ""digital air traffic control tower"" that will be operated from about 70 miles away… https://t.co/YxB4YCiY1p",https://twitter.com/CNN/status/866006748427153409,CNN,CNN,98,205
Sat May 20 18:38:01 +0000 2017,-14400,This app is fighting food waste and offering free meals https://t.co/OnhLHmBF7P https://t.co/uLjlUhAGG3,https://twitter.com/CNN/status/866000074186293248,CNN,CNN,93,184
Sat May 20 18:16:24 +0000 2017,-14400,"These third-graders are too young to vote, but they have a lot to say about President Trump and politics… https://t.co/v72cRh0T6G",https://twitter.com/CNN/status/865994630730481664,CNN,CNN,319,776
Sat May 20 17:48:56 +0000 2017,-14400,Meet the heroes who took down the Times Square driver https://t.co/VBHT9SZt8N https://t.co/59VPRBoKYX,https://twitter.com/CNN/status/865987719020908544,CNN,CNN,796,2265
Sat May 20 17:41:55 +0000 2017,-14400,McDonald's pulls TV ad in the UK after being accused of exploiting the feelings of children who have lost a parent… https://t.co/P937JIOOU4,https://twitter.com/CNN/status/865985955458674688,CNN,CNN,93,212
Sat May 20 17:06:01 +0000 2017,-14400,Russia foreign minister denies talking to Trump about Comey https://t.co/U42AX88yWS https://t.co/pK5E3zrPtE,https://twitter.com/CNN/status/865976921640886273,CNN,CNN,140,312
Sat May 20 16:45:13 +0000 2017,-14400,Every dish tells a story. Get a taste of the stories in Queens on @CNNOriginals' #PartsUnknown Sunday with… https://t.co/wQqtkuuhWT,https://twitter.com/CNN/status/865971685769478144,CNN,CNN,65,238
Sat May 20 16:43:20 +0000 2017,-14400,"RT @CNNPolitics: President Trump, meeting with the Saudi Crown Prince, says ""it was a tremendous day"" https://t.co/g4X3ANj7XT https://t.co/…",https://twitter.com/CNN/status/865971211934814209,CNN,CNN,350,0
Sat May 20 16:17:01 +0000 2017,-14400,CNN's Michael Smerconish offers President Trump some legal advice https://t.co/Iq4ECZA29g https://t.co/OLoYlRGdRh,https://twitter.com/CNN/status/865964590210965504,CNN,CNN,60,197
Sat May 20 15:59:32 +0000 2017,-14400,"RT @CNNPolitics: Saudi Arabia announces more than $55 billion in deals with US companies, coinciding with President Trump's visit https://t…",https://twitter.com/CNN/status/865960187378769920,CNN,CNN,440,0
Sat May 20 15:42:54 +0000 2017,-14400,"Scientists claim to have successfully mined flammable ice, a fuel source, in the South China Sea… https://t.co/ntlduPyPRA",https://twitter.com/CNN/status/865956004277751808,CNN,CNN,459,698
Sat May 20 21:04:41 +0000 2017,3600,General election 2017: Labour steps up push for pensioner vote https://t.co/IRAX3iEV3w,https://twitter.com/BBCNews/status/866036982690066432,BBCNews,BBC News (UK),60,105
Sat May 20 20:55:20 +0000 2017,3600,Labour working on a 'state-backed mortgage scheme' https://t.co/iRijLvxnoE,https://twitter.com/BBCNews/status/866034628091686913,BBCNews,BBC News (UK),115,185
Sat May 20 17:50:30 +0000 2017,3600,Prince George &amp; Princess Charlotte were page boy and flower girl at their aunt's wedding 😍 (Video contains flashes)… https://t.co/DMRKmk83Kb,https://twitter.com/BBCNews/status/865988114719817728,BBCNews,BBC News (UK),234,724
Sat May 20 17:40:30 +0000 2017,3600,RT @BBC: 📷 From an active volcano to sand dunes in the moonlight. Winners of the Travel Photographer of the Year awards. ✈️ 🌴 https://t.co/…,https://twitter.com/BBCNews/status/865985597718114305,BBCNews,BBC News (UK),113,0
Sat May 20 17:38:40 +0000 2017,3600,Theresa May faces Tory opposition to social care plans https://t.co/wSd2DnZxBY,https://twitter.com/BBCNews/status/865985136424361987,BBCNews,BBC News (UK),96,112
Sat May 20 17:14:52 +0000 2017,3600,General election 2017: Two million register to vote https://t.co/rSwLmJUtvx,https://twitter.com/BBCNews/status/865979146333282305,BBCNews,BBC News (UK),217,279
Sat May 20 16:43:40 +0000 2017,3600,Prehistoric henge discovered in Newbold-on-Stour https://t.co/kZNvG6qkZk,https://twitter.com/BBCNews/status/865971295418290176,BBCNews,BBC News (UK),93,190
Sat May 20 16:40:34 +0000 2017,3600,"In Pictures: The Duchess of Cambridge's sister, Pippa Middleton, has married financier James Matthews https://t.co/QoT6VhH16d",https://twitter.com/BBCNews/status/865970515982389248,BBCNews,BBC News (UK),145,485
Sat May 20 16:20:41 +0000 2017,3600,RT @BBCWorld: 'Mamma Mia: Here We Go Again' is scheduled for release in July 2018 https://t.co/sjErAQ2d0u,https://twitter.com/BBCNews/status/865965509673615362,BBCNews,BBC News (UK),555,0
Sat May 20 16:18:12 +0000 2017,3600,The six-road junction is one of the most dangerous in London https://t.co/jthQwGIGL0,https://twitter.com/BBCNews/status/865964888610537475,BBCNews,BBC News (UK),36,45
Sat May 20 16:10:03 +0000 2017,3600,RT @BBCPolitics: .@JeremyCorbyn says young people 'shouldn't give up on the idea of owning their own home'. #GE2017 https://t.co/p6fF7hBs0x,https://twitter.com/BBCNews/status/865962836954140672,BBCNews,BBC News (UK),112,0
Sat May 20 15:22:37 +0000 2017,3600,To follow our #GE2017 live election coverage: https://t.co/9Oa2kMd6Ke https://t.co/9RNGJNR6XF,https://twitter.com/BBCNews/status/865950897012125697,BBCNews,BBC News (UK),16,27
Sat May 20 15:20:27 +0000 2017,3600,Theresa May says Labour can't be trusted on defence after Trident row https://t.co/eugoYJcEVq,https://twitter.com/BBCNews/status/865950352176295938,BBCNews,BBC News (UK),46,98
Sat May 20 15:18:18 +0000 2017,3600,Gas leak shuts Brent Charlie North Sea platform https://t.co/5CFock4One,https://twitter.com/BBCNews/status/865949811249434626,BBCNews,BBC News (UK),32,34
Sat May 20 15:14:01 +0000 2017,3600,"RT @BBCWorld: US President Donald Trump arrived in Saudi Arabia earlier, his wife First Lady Melania Trump didn't wear a headscarf https://…",https://twitter.com/BBCNews/status/865948736400244736,BBCNews,BBC News (UK),1310,0
Sat May 20 14:58:06 +0000 2017,3600,RT @BBCWorld: US signs its largest ever arms deal with Saudi Arabia as US President Donald Trump's first foreign trip begins https://t.co/h…,https://twitter.com/BBCNews/status/865944728273121280,BBCNews,BBC News (UK),345,0
Sat May 20 14:46:38 +0000 2017,3600,"""As soon as my mum dies, will the council come for its money?"" - Families question Tory social care plan… https://t.co/tuLI3Q1yUz",https://twitter.com/BBCNews/status/865941843749556225,BBCNews,BBC News (UK),82,78
Sat May 20 14:36:47 +0000 2017,3600,"RT @bbcweather: Persistent rain remains across much of Scotland, showers moving from west to east elsewhere. Here's the latest rain radar .…",https://twitter.com/BBCNews/status/865939363783479296,BBCNews,BBC News (UK),19,0
Sat May 20 14:35:58 +0000 2017,3600,Missing Hull mother Renata Antczak: Two men arrested https://t.co/rPTQPkzbmq,https://twitter.com/BBCNews/status/865939160925954048,BBCNews,BBC News (UK),12,28
Sat May 20 14:30:11 +0000 2017,3600,RT @BBCWorld: Darkness engulfs a city. This is Aleppo in Syria from 2012 to 2017 as the electricity network is destroyed. #SyriafromSpace @…,https://twitter.com/BBCNews/status/865937702503542784,BBCNews,BBC News (UK),1680,0
Sat May 20 22:45:05 +0000 2017,-25200,Stephen Hawking says we must start searching for the next Earth -- now https://t.co/tH2lznuZgA https://t.co/gxwSx0WUHQ,https://twitter.com/CNET/status/866062248875372544,CNET,CNET,9,8
